order_id,item,quantity,rate,order_data,delivery_address,payment_method
1228,Face Moisturizer,128,100629.22,2024-09-17,13 Sunrise Close - Cairo - Egypt,Apple Pay
2515,Hair Dryer,183,9020.62,2023-09-29,72 Meadow Way - Osaka - Japan,Apple Pay
10586,Webcam HD,412,90959.06,2025-06-09,57 Glacier Mews - Geneva - Switzerland,Paypal
5181,Cotton T-Shirt,251,83172.09,2024-12-10,99 Beech Road - Oslo - Norway,Google Pay
5823,Portable Charger,383,118194.23,2025-06-03,17 Lakeview Avenue - Vancouver - Canada,Cash On Delivery
5671,Protein Bar,388,24693.42,2025-11-30,67 Hutong Lane - Chengdu - China,Apple Pay
8828,Slim Fit Jeans,210,106443.39,2025-07-21,39 Vineyard Close - Lyon - France,NFC
1649,Knife Set,531,115900.26,2025-10-02,76 Carnival Close - Brasilia - Brazil,Google Pay
1827,Instant Coffee,39,130852.14,2025-08-14,77 Spice Lane - Ankara - Turkey,NFC
3758,Wallet,500,108356.49,2025-01-12,66 Fir Avenue - Stockholm - Sweden,NFC
5867,Desk Planner,18,16626.83,2024-04-19,61 Moorland Boulevard - Manchester - UK,Apple Pay
7711,Portable Charger,221,126919.88,2024-02-14,46 Sunset Way - Nairobi - Kenya,credit/debit cards
5907,Nail Polish Set,461,109219.52,2024-03-16,54 Windmill Mews - Utrecht - Netherlands,Paypal
5412,Nail Polish Set,384,28489.46,2024-12-22,65 Petal Lane - Dhaka - Bangladesh,Google Pay
10379,Non-Stick Pan,188,22176.47,2025-08-05,72 Meadow Way - Osaka - Japan,Buy now pay later
2610,Luggage Tag,493,125484.58,2024-03-20,22 Temple Boulevard - Chiang Mai - Thailand,credit/debit cards
6717,Fish Oil Capsules,88,20904.06,2024-11-20,87 Viking Place - Malmo - Sweden,Apple Pay
6422,Polo Shirt,377,104144.15,2024-05-13,92 Savanna Road - Johannesburg - South Africa,Cash On Delivery
5735,Dish Rack,295,54333.88,2024-12-23,45 Cobblestone Mews - Cork - Ireland,Apple Pay
9076,Non-Stick Pan,126,97004.62,2025-08-23,77 Poplar Place - Seoul - South Korea,Paypal
3670,Green Tea,513,12351.42,2024-05-11,34 Bollywood Court - Chennai - India,NFC
10538,Bluetooth Speaker,428,97172.47,2024-04-24,80 Ivy Court - Vienna - Austria,NFC
4316,Trail Mix,18,68620.43,2023-09-12,47 Safari Road - Mombasa - Kenya,Cash On Delivery
6450,Building Blocks,61,120657.42,2024-08-19,26 Beachfront Drive - Cancun - Mexico,Buy now pay later
6207,Pull-Up Bar,44,25284.35,2024-07-02,79 Arctic Way - Tampere - Finland,Paypal
9498,Sticky Notes,239,14696.26,2023-07-26,11 Chestnut Close - Mumbai - India,credit/debit cards
5389,Trail Mix,240,26332.13,2026-02-13,26 Beachfront Drive - Cancun - Mexico,credit/debit cards
3845,Chess Set,406,10573.04,2025-10-09,90 Ash Way - Tokyo - Japan,NFC
1216,Cargo Shorts,380,131343.27,2023-12-24,92 Savanna Road - Johannesburg - South Africa,Paypal
4637,Webcam HD,22,16504.72,2026-01-14,85 Riverside Drive - Chicago - USA,credit/debit cards
9263,Index Cards,272,26952.43,2023-12-02,47 Holly Drive - Helsinki - Finland,Google Pay
1099,Canvas Sneakers,439,108508.71,2024-05-19,72 Meadow Way - Osaka - Japan,Buy now pay later
9962,Laptop Stand,500,33101.41,2023-06-22,25 Rowan Boulevard - Zurich - Switzerland,Cash On Delivery
6428,First Aid Kit,172,29824.74,2024-12-28,90 Ash Way - Tokyo - Japan,Google Pay
2402,Protein Shaker,37,90106.55,2024-07-30,23 Maple Drive - Sydney - Australia,Buy now pay later
4022,Correction Tape,96,53463.98,2023-11-26,65 Petal Lane - Dhaka - Bangladesh,Cash On Delivery
6540,Hooded Sweatshirt,198,111963.86,2023-12-21,99 Silk Place - Lahore - Pakistan,Google Pay
4157,Smart Plug,254,85546.68,2026-01-04,13 Tundra Boulevard - Bergen - Norway,Google Pay
2085,LED Desk Lamp,204,38655.22,2025-03-24,22 Sycamore Square - Mexico City - Mexico,Apple Pay
7660,Water Filter,63,80142.13,2023-07-18,83 Seaside Court - Wellington - New Zealand,Google Pay
7723,Wireless Earbuds,198,116114.11,2023-06-27,13 Tundra Boulevard - Bergen - Norway,Paypal
2188,Yoga Mat,171,48871.71,2023-04-13,91 Juniper Way - Lisbon - Portugal,credit/debit cards
3812,Non-Stick Pan,278,98701.21,2023-11-03,55 Magnolia Mews - São Paulo - Brazil,Google Pay
3438,Hair Dryer,56,55750.28,2025-05-22,36 Cypress Square - Madrid - Spain,Google Pay
7594,Sticky Notes,442,72794.73,2023-04-04,34 Birch Boulevard - Berlin - Germany,Cash On Delivery
8303,Blender,240,98330.07,2023-11-06,91 Juniper Way - Lisbon - Portugal,credit/debit cards
8270,Foam Roller,186,8155.43,2023-03-11,26 Beachfront Drive - Cancun - Mexico,Paypal
10388,Bluetooth Speaker,505,60990.13,2025-02-09,91 Lakeshore Boulevard - Houston - USA,Google Pay
8687,Coffee Maker,417,12801.8,2025-08-17,56 Montmartre Road - Marseille - France,Buy now pay later
4207,First Aid Kit,88,97165.4,2024-09-23,44 Olive Court - Thessaloniki - Greece,NFC
2077,Heating Pad,93,81466.01,2025-12-01,13 Sunrise Close - Cairo - Egypt,credit/debit cards
7147,Pull-Up Bar,15,43841.26,2025-03-26,76 Carnival Close - Brasilia - Brazil,Buy now pay later
10161,Melatonin,317,10265.77,2025-06-20,43 Aztec Boulevard - Guadalajara - Mexico,Buy now pay later
10752,Face Moisturizer,206,124063.09,2024-01-19,13 Sunrise Close - Cairo - Egypt,Apple Pay
3302,Running Shoes,217,42243.73,2025-10-15,45 Elm Avenue - New York - USA,Paypal
3364,Oat Milk,290,36935.51,2025-01-19,50 Hillside Road - Melbourne - Australia,credit/debit cards
1374,Spice Rack,306,13577.59,2023-05-02,94 Harborview Street - Hamburg - Germany,Cash On Delivery
2412,Highlighter Set,14,77386.68,2023-04-28,77 Spice Lane - Ankara - Turkey,credit/debit cards
6549,Stapler,72,35633.03,2025-11-22,88 Hazel Hill - Cape Town - South Africa,NFC
6468,Coffee Maker,441,112951.63,2023-12-06,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
4709,Umbrella,530,91507.32,2024-07-12,87 Jasmine Drive - Jakarta - Indonesia,Google Pay
4099,Face Moisturizer,467,571.92,2025-06-16,15 Mountain Square - Bangalore - India,Google Pay
9298,Toaster Oven,505,75822.27,2025-06-26,78 Oak Lane - Toronto - Canada,NFC
5600,Air Fryer,265,31102.84,2023-02-23,26 Beachfront Drive - Cancun - Mexico,Paypal
9083,Luggage Tag,461,2106.0,2025-01-01,23 Maple Drive - Sydney - Australia,Paypal
10633,Wool Sweater,492,83014.64,2025-12-09,78 Cathedral Place - Birmingham - UK,Google Pay
4171,Cable Organizer,497,27496.74,2024-03-01,88 Coral Way - Bali - Indonesia,Cash On Delivery
3027,Hot Sauce,94,120557.95,2024-10-09,43 Aztec Boulevard - Guadalajara - Mexico,Apple Pay
10529,Dish Rack,93,76854.55,2023-11-24,68 Desert Road - Seville - Spain,Cash On Delivery
7348,File Folders,232,28068.83,2025-05-02,32 Aurora Drive - Stavanger - Norway,NFC
3909,Wallet,287,131206.22,2023-06-08,80 Ivy Court - Vienna - Austria,Apple Pay
7219,Green Tea,533,73245.92,2024-09-12,12 Baker Street - London - UK,credit/debit cards
6151,Whiteboard Markers,186,22213.28,2024-05-12,67 Hutong Lane - Chengdu - China,Google Pay
10056,Crossbody Bag,464,69334.52,2025-01-30,11 Volcano Avenue - Naples - Italy,Google Pay
3559,Green Tea,494,128556.82,2024-08-14,22 Temple Boulevard - Chiang Mai - Thailand,Buy now pay later
10914,Multivitamin,537,56872.45,2026-02-26,76 Bamboo Street - Bangkok - Thailand,credit/debit cards
10361,Smart Watch,116,57024.53,2026-02-28,65 Petal Lane - Dhaka - Bangladesh,NFC
2807,Luggage Tag,145,61817.59,2023-12-16,77 Spice Lane - Ankara - Turkey,credit/debit cards
2646,Slip-On Loafers,133,37568.69,2023-03-06,85 Riverside Drive - Chicago - USA,NFC
6332,Honey Jar,412,21719.18,2024-08-12,67 Walnut Street - Paris - France,Google Pay
1449,Smart Watch,386,77597.59,2024-12-02,76 Bamboo Street - Bangkok - Thailand,Google Pay
3988,Wool Sweater,234,119829.82,2025-06-06,24 Breeze Mews - Accra - Ghana,Paypal
5351,Flip Flops,62,98601.96,2024-09-18,12 Terrace Square - Christchurch - New Zealand,Cash On Delivery
10694,Spiral Notebook,296,12932.26,2024-11-28,98 Garden Boulevard - Karachi - Pakistan,NFC
10924,Wireless Earbuds,410,53743.1,2023-02-18,72 Meadow Way - Osaka - Japan,NFC
2515,USB-C Hub,271,756.91,2025-06-19,79 Arctic Way - Tampere - Finland,credit/debit cards
9917,Face Moisturizer,159,41297.56,2024-02-06,55 Magnolia Mews - São Paulo - Brazil,Cash On Delivery
1909,Hand Sanitizer,334,89713.64,2024-04-09,13 Tundra Boulevard - Bergen - Norway,NFC
8486,Hair Dryer,372,38925.75,2024-05-24,47 Holly Drive - Helsinki - Finland,Cash On Delivery
9457,Jump Rope,334,112644.24,2023-04-15,56 Montmartre Road - Marseille - France,Paypal
9908,Correction Tape,487,63995.36,2024-08-14,21 Lotus Avenue - Singapore,credit/debit cards
3234,Facial Cleanser,184,89685.72,2024-04-06,54 Orchid Road - Kuala Lumpur - Malaysia,NFC
9935,Electric Kettle,344,118445.4,2023-10-18,57 Valley Place - Casablanca - Morocco,Buy now pay later
2159,Sticky Notes,477,91513.15,2023-11-02,13 Sunrise Close - Cairo - Egypt,NFC
6189,Wireless Earbuds,129,120248.56,2023-03-03,46 Harbor Close - Aarhus - Denmark,NFC
5695,Wool Sweater,166,108291.65,2025-11-10,33 Pearl Square - Cebu - Philippines,Paypal
4159,Backpack,40,76008.42,2023-12-27,87 Viking Place - Malmo - Sweden,Cash On Delivery
1221,Knife Set,217,39863.27,2025-10-26,89 Sakura Avenue - Kyoto - Japan,Buy now pay later
8720,Webcam HD,38,39985.08,2025-09-12,69 Redwood Mews - Rome - Italy,Buy now pay later
4356,Cable Organizer,418,117302.21,2024-07-02,79 Arctic Way - Tampere - Finland,Cash On Delivery
7617,Dark Chocolate,62,7265.55,2025-08-10,32 Blossom Court - Manila - Philippines,NFC
5102,Dish Rack,389,126157.39,2023-09-23,91 Lakeshore Boulevard - Houston - USA,Cash On Delivery
4736,USB-C Hub,328,43858.7,2023-08-19,78 Oak Lane - Toronto - Canada,Paypal
9863,Baseball Cap,549,99022.75,2025-11-23,98 Sauna Court - Turku - Finland,credit/debit cards
1944,Hair Dryer,202,44256.54,2025-02-05,46 Sunset Way - Nairobi - Kenya,Cash On Delivery
8366,Foam Roller,200,127746.7,2025-03-26,99 Silk Place - Lahore - Pakistan,credit/debit cards
8468,Trail Mix,145,4933.37,2025-12-22,44 Olive Court - Thessaloniki - Greece,Apple Pay
4800,Blender,305,47376.22,2023-02-08,46 Sunset Way - Nairobi - Kenya,Apple Pay
3624,Beard Oil,132,116247.98,2023-08-09,87 Viking Place - Malmo - Sweden,Apple Pay
1053,Luggage Tag,75,36758.66,2026-02-03,10 Palm Place - Athens - Greece,Google Pay
10369,Highlighter Set,528,36968.02,2023-06-20,99 Silk Place - Lahore - Pakistan,Paypal
10478,Ankle Boots,382,120439.53,2024-06-22,43 Aztec Boulevard - Guadalajara - Mexico,Google Pay
3409,Tote Bag,78,111307.9,2023-02-17,77 Poplar Place - Seoul - South Korea,Paypal
1319,Luggage Tag,348,14216.05,2024-02-02,10 Hanok Way - Incheon - South Korea,Apple Pay
2227,Cable Organizer,179,77765.33,2023-08-09,34 Bollywood Court - Chennai - India,credit/debit cards
1676,Hiking Boots,111,29972.34,2023-11-13,79 Horizon Square - Lagos - Nigeria,credit/debit cards
9311,Backpack,269,28866.28,2025-08-17,45 Cobblestone Mews - Cork - Ireland,Apple Pay
9920,Cable Organizer,440,82483.76,2023-12-06,12 Baker Street - London - UK,credit/debit cards
2532,Hot Sauce,14,16639.95,2025-08-17,14 Laurel Lane - Copenhagen - Denmark,Google Pay
8468,Screen Protector,206,62976.61,2025-11-18,14 Pyramid Drive - Alexandria - Egypt,Paypal
2792,Hand Sanitizer,513,34316.02,2024-10-06,76 Carnival Close - Brasilia - Brazil,NFC
4672,Backpack,227,114434.43,2024-10-04,22 Sycamore Square - Mexico City - Mexico,Apple Pay
6994,Jump Rope,67,74324.61,2024-02-11,88 Coral Way - Bali - Indonesia,Cash On Delivery
8199,Windbreaker,246,28862.34,2025-03-01,44 Willow Walk - Beijing - China,NFC
9746,Rice Cooker,383,124151.93,2025-08-09,25 Kente Court - Kumasi - Ghana,NFC
1447,Luggage Tag,554,110278.36,2025-10-13,34 Bollywood Court - Chennai - India,Apple Pay
2964,Jigsaw Puzzle,354,35584.64,2023-09-04,61 Moorland Boulevard - Manchester - UK,Buy now pay later
3805,Denim Jacket,41,128784.79,2025-03-23,11 Chestnut Close - Mumbai - India,Paypal
4103,Lip Balm,452,35912.39,2023-07-03,47 Holly Drive - Helsinki - Finland,NFC
10981,Digital Thermometer,436,39248.42,2024-08-09,48 Riverside Mews - Shanghai - China,Apple Pay
8774,Jogger Pants,367,51749.11,2023-05-05,91 Lakeshore Boulevard - Houston - USA,Google Pay
4204,Laptop Bag,499,22123.93,2024-10-17,81 Lakeside Place - Busan - South Korea,Apple Pay
10719,Slip-On Loafers,431,92076.54,2025-09-29,39 Vineyard Close - Lyon - France,NFC
5993,Green Tea,139,74705.45,2025-08-21,79 Arctic Way - Tampere - Finland,NFC
6007,Slip-On Loafers,242,119864.95,2025-04-25,87 Viking Place - Malmo - Sweden,Buy now pay later
5337,Air Fryer,289,32313.87,2024-11-18,58 Atlas Lane - Marrakech - Morocco,Apple Pay
2439,Gym Gloves,278,22850.73,2025-01-11,33 Spruce Street - Amsterdam - Netherlands,NFC
10344,Salad Spinner,360,48086.79,2023-05-17,47 Holly Drive - Helsinki - Finland,Paypal
1139,Slip-On Loafers,394,19619.44,2025-05-10,13 Sunrise Close - Cairo - Egypt,Cash On Delivery
2742,File Folders,70,126788.88,2025-03-18,10 Palm Place - Athens - Greece,NFC
3296,USB-C Hub,322,96152.86,2023-07-07,66 Delta Mews - Chittagong - Bangladesh,Cash On Delivery
3793,Heating Pad,35,106701.11,2025-01-20,98 Sauna Court - Turku - Finland,Cash On Delivery
2318,Webcam HD,291,100251.46,2024-04-10,70 Fjord Lane - Gothenburg - Sweden,Cash On Delivery
1179,Knife Set,242,32574.27,2024-08-31,34 Bollywood Court - Chennai - India,Google Pay
7777,Fish Oil Capsules,125,18889.12,2025-08-17,50 Hillside Road - Melbourne - Australia,Cash On Delivery
10694,Sandals,551,57572.15,2024-01-29,22 Temple Boulevard - Chiang Mai - Thailand,Google Pay
2218,Gaming Mouse,153,111098.51,2025-12-14,55 Marina Close - Penang - Malaysia,NFC
3965,Luggage Tag,44,44321.58,2024-05-17,21 Lotus Avenue - Singapore,Google Pay
6063,Gaming Mouse,208,1328.5,2024-09-05,66 Delta Mews - Chittagong - Bangladesh,credit/debit cards
10275,Trail Mix,424,88465.73,2023-02-25,26 Beachfront Drive - Cancun - Mexico,Apple Pay
7943,Foam Roller,19,26846.89,2023-06-12,13 Tundra Boulevard - Bergen - Norway,NFC
8662,Oat Milk,281,72762.82,2023-12-13,36 Cypress Square - Madrid - Spain,Apple Pay
6811,Wool Sweater,240,2040.75,2026-02-23,87 Jasmine Drive - Jakarta - Indonesia,Paypal
5170,Leather Boots,483,68210.33,2023-11-18,78 Cathedral Place - Birmingham - UK,Paypal
2997,Probiotic Capsules,15,52773.21,2024-04-22,57 Glacier Mews - Geneva - Switzerland,Google Pay
9644,Playing Cards,23,117982.82,2025-10-02,22 Sycamore Square - Mexico City - Mexico,Apple Pay
9042,Sparkling Water,320,96737.85,2024-01-25,59 Rainforest Avenue - Rio de Janeiro - Brazil,Cash On Delivery
1251,Non-Stick Pan,111,4873.64,2025-08-16,57 Glacier Mews - Geneva - Switzerland,NFC
8154,Mixing Bowl Set,395,105807.74,2023-06-10,58 Atlas Lane - Marrakech - Morocco,Apple Pay
1843,Eye Cream,164,106036.14,2023-06-25,78 Cathedral Place - Birmingham - UK,Google Pay
8390,Jump Rope,318,88914.33,2023-02-06,68 Desert Road - Seville - Spain,Cash On Delivery
9260,Wool Sweater,34,124531.17,2023-06-15,45 Elm Avenue - New York - USA,NFC
2310,Cutting Board,389,107647.09,2024-12-18,15 Mountain Square - Bangalore - India,Buy now pay later
5338,Highlighter Set,294,29370.0,2023-05-07,80 Ivy Court - Vienna - Austria,Buy now pay later
2237,Portable Charger,14,51157.36,2024-12-28,45 Elm Avenue - New York - USA,Apple Pay
6673,Knife Set,158,46921.36,2024-12-13,43 Aztec Boulevard - Guadalajara - Mexico,Cash On Delivery
10276,Air Fryer,46,67682.28,2023-10-19,66 Fir Avenue - Stockholm - Sweden,Cash On Delivery
1808,Gaming Mouse,38,127801.92,2023-03-06,36 Cypress Square - Madrid - Spain,Apple Pay
4976,Cable Organizer,392,82509.79,2023-07-28,65 Petal Lane - Dhaka - Bangladesh,Cash On Delivery
10732,Knee Sleeves,245,41967.16,2023-07-06,94 Harborview Street - Hamburg - Germany,credit/debit cards
4009,Smart Plug,449,126168.23,2024-09-22,79 Arctic Way - Tampere - Finland,Paypal
2322,Rice Cooker,153,93852.16,2025-12-30,54 Orchid Road - Kuala Lumpur - Malaysia,Cash On Delivery
5886,Nail Polish Set,402,35690.24,2024-06-07,58 Atlas Lane - Marrakech - Morocco,Paypal
6084,Oat Milk,347,121479.15,2025-01-22,33 Spruce Street - Amsterdam - Netherlands,Buy now pay later
7629,External SSD,373,46156.44,2024-01-07,87 Viking Place - Malmo - Sweden,Buy now pay later
4137,Dumbbells,462,69196.43,2023-05-08,78 Cathedral Place - Birmingham - UK,Buy now pay later
10557,Smart Plug,397,64241.65,2023-10-01,79 Arctic Way - Tampere - Finland,Apple Pay
6210,Resistance Bands,418,123772.2,2024-07-28,56 Pine Road - Auckland - New Zealand,Paypal
3864,Fitness Tracker,414,35634.36,2025-10-08,66 Delta Mews - Chittagong - Bangladesh,Cash On Delivery
10603,Board Game,256,44695.51,2023-11-05,55 Marina Close - Penang - Malaysia,credit/debit cards
10249,Jump Rope,406,88479.06,2026-03-01,57 Glacier Mews - Geneva - Switzerland,NFC
5992,Melatonin,470,118813.84,2025-01-27,43 Mango Hill - Istanbul - Turkey,credit/debit cards
1248,Leather Boots,414,15436.76,2024-03-07,50 Hillside Road - Melbourne - Australia,Apple Pay
6969,Webcam HD,343,28162.38,2025-01-09,17 Lakeview Avenue - Vancouver - Canada,Apple Pay
6552,Wireless Earbuds,54,127041.17,2025-04-06,24 Alpine Square - Salzburg - Austria,Apple Pay
2482,Water Filter,250,104170.1,2025-03-23,32 Blossom Court - Manila - Philippines,NFC
7340,Flip Flops,48,46405.17,2025-10-16,57 Valley Place - Casablanca - Morocco,Buy now pay later
9408,Laptop Stand,70,47954.36,2025-02-23,67 Hutong Lane - Chengdu - China,Google Pay
2059,Cotton T-Shirt,209,62943.77,2023-02-23,28 Clifftop Lane - Edinburgh - Scotland,Paypal
8233,Hand Sanitizer,265,90306.11,2024-04-01,46 Harbor Close - Aarhus - Denmark,NFC
2403,Water Gun,299,75201.59,2025-12-04,10 Hanok Way - Incheon - South Korea,Apple Pay
8489,USB-C Hub,501,104012.42,2023-09-18,21 Zulu Square - Durban - South Africa,Google Pay
5191,Sparkling Water,427,7303.4,2024-08-20,37 Canal Court - Rotterdam - Netherlands,Buy now pay later
1065,Ankle Boots,243,109761.86,2024-08-21,10 Palm Place - Athens - Greece,Apple Pay
10663,Mixing Bowl Set,195,7823.75,2024-10-25,11 Chestnut Close - Mumbai - India,credit/debit cards
2659,Dish Rack,400,118058.1,2025-10-20,23 Promenade Drive - Munich - Germany,Cash On Delivery
6961,Mixing Bowl Set,163,5841.63,2024-10-05,81 Lakeside Place - Busan - South Korea,Cash On Delivery
2814,Playing Cards,492,17171.25,2023-01-23,70 Fjord Lane - Gothenburg - Sweden,NFC
10331,Wallet,437,24184.04,2023-10-29,54 Windmill Mews - Utrecht - Netherlands,credit/debit cards
8383,Ballpoint Pens,383,29926.2,2025-01-18,46 Sunset Way - Nairobi - Kenya,NFC
9044,Whiteboard Markers,149,53865.42,2025-07-12,11 Chestnut Close - Mumbai - India,Cash On Delivery
5321,Baseball Cap,350,87852.4,2025-02-06,44 Olive Court - Thessaloniki - Greece,NFC
5674,Dress Shoes,458,119615.92,2025-05-15,32 Aurora Drive - Stavanger - Norway,Apple Pay
7343,Food Processor,53,70307.12,2023-10-27,66 Fir Avenue - Stockholm - Sweden,NFC
8848,Smart Plug,110,71377.0,2023-05-13,65 Lighthouse Road - Odense - Denmark,NFC
9470,Crossbody Bag,293,42819.92,2026-01-19,59 Rainforest Avenue - Rio de Janeiro - Brazil,Google Pay
1178,Dumbbells,208,107302.41,2024-11-01,37 Canal Court - Rotterdam - Netherlands,Buy now pay later
7636,File Folders,398,14847.65,2025-05-22,87 Viking Place - Malmo - Sweden,Buy now pay later
2091,Nail Polish Set,231,40381.69,2026-01-29,32 Blossom Court - Manila - Philippines,Paypal
3879,Windbreaker,554,13038.62,2023-08-21,99 Silk Place - Lahore - Pakistan,Google Pay
9295,Leather Boots,176,28738.03,2025-10-22,12 Baker Street - London - UK,Buy now pay later
3505,Hand Sanitizer,209,78625.05,2024-03-19,44 Olive Court - Thessaloniki - Greece,Buy now pay later
8968,Air Fryer,15,16920.49,2025-01-13,45 Elm Avenue - New York - USA,Apple Pay
5630,Screen Protector,148,13525.73,2024-04-12,12 Baker Street - London - UK,Apple Pay
3326,Coffee Maker,141,110682.13,2023-09-08,24 Breeze Mews - Accra - Ghana,Apple Pay
4342,Granola,427,15894.22,2025-11-01,46 Sunset Way - Nairobi - Kenya,Buy now pay later
6308,Polo Shirt,197,81499.1,2024-02-27,25 Kente Court - Kumasi - Ghana,credit/debit cards
8652,Heating Pad,124,47201.05,2023-02-20,34 Bollywood Court - Chennai - India,Cash On Delivery
7060,Gym Gloves,183,120120.09,2023-07-15,21 Zulu Square - Durban - South Africa,Google Pay
10333,Dark Chocolate,318,94827.15,2026-02-03,57 Glacier Mews - Geneva - Switzerland,Buy now pay later
9678,Correction Tape,439,8008.46,2025-08-26,33 Spruce Street - Amsterdam - Netherlands,Apple Pay
8534,Smart Watch,544,119999.66,2025-02-26,44 Olive Court - Thessaloniki - Greece,Google Pay
7031,Sunscreen SPF50,39,55491.2,2025-07-08,72 Meadow Way - Osaka - Japan,Cash On Delivery
3898,Yoga Mat,469,39996.47,2025-02-08,26 Beachfront Drive - Cancun - Mexico,NFC
5126,Ankle Boots,224,90169.81,2025-12-06,15 Mountain Square - Bangalore - India,Buy now pay later
